#Digilent WaveForms Logic Acquisition
#Device Name: Discovery2
#Serial Number: DEMO
#Date Time: 2017-05-15 11:25::43.760

Time,SPI-MOSI,SPI-MISO
-0.049117000000000001,hFF,h03
-0.049116,hFF,h03
-0.049114999999999999,hFF,h03
-0.049113999999999998,hFF,h03
-0.049112999999999997,hFF,h03
-0.049112000000000003,hFF,h03
-0.049111000000000002,hFF,h03
-0.049110000000000001,hFF,h03
-0.049109,hFF,h03
-0.049107999999999999,X,X
-0.049106999999999998,X,X
-0.049105999999999997,X,X
-0.049105000000000003,X,X
-0.049104000000000002,X,X
-0.049103000000000001,X,X
-0.049102,X,X
-0.049100999999999999,X,X
-0.049099999999999998,X,X
-0.049098999999999997,X,X
-0.049098000000000003,X,X
-0.049097000000000002,X,X
-0.049096000000000001,X,X
-0.049095,X,X
-0.049093999999999999,h05,h00
-0.049092999999999998,h05,h00
-0.049091999999999997,h05,h00
-0.049091000000000003,h05,h00
-0.049090000000000002,h05,h00
-0.049089000000000001,h05,h00
-0.049088,h05,h00
-0.049086999999999999,h05,h00
-0.049085999999999998,h05,h00
-0.049084999999999997,h05,h00
-0.049084000000000003,h05,h00
-0.049083000000000002,h05,h00
-0.049082000000000001,h05,h00
-0.049081,h05,h00
-0.049079999999999999,h05,h00
-0.049078999999999998,h05,h00
-0.049077999999999997,h05,h00
-0.049077000000000003,h05,h00
-0.049076000000000002,h05,h00
-0.049075000000000001,h05,h00
-0.049074,h05,h00
-0.049072999999999999,h05,h00
-0.049071999999999998,h05,h00
-0.049070999999999997,h05,h00
-0.049070000000000003,h05,h00
-0.049069000000000002,h05,h00
-0.049068000000000001,h05,h00
-0.049067,h05,h00
-0.049065999999999999,h05,h00
-0.049064999999999998,h05,h00
-0.049064000000000003,h05,h00
-0.049063000000000002,h05,h00
-0.049062000000000001,h05,h00
-0.049061,h05,h00
-0.049059999999999999,h05,h00
-0.049058999999999998,h05,h00
-0.049057999999999997,h05,h00
-0.049057000000000003,h05,h00
-0.049056000000000002,h05,h00
-0.049055000000000001,h05,h00
-0.049054,h05,h00
-0.049052999999999999,h05,h00
-0.049051999999999998,h05,h00
-0.049050999999999997,h05,h00
-0.049050000000000003,h05,h00
-0.049049000000000002,h05,h00
-0.049048000000000001,h05,h00
-0.049047,h05,h00
-0.049045999999999999,h05,h00
-0.049044999999999998,h05,h00
-0.049043999999999997,h05,h00
-0.049043000000000003,h05,h00
-0.049042000000000002,h05,h00
-0.049041000000000001,h05,h00
-0.04904,h05,h00
-0.049038999999999999,h05,h00
-0.049037999999999998,h05,h00
-0.049036999999999997,h05,h00
-0.049036000000000003,h05,h00
-0.049035000000000002,h05,h00
-0.049034000000000001,h05,h00
-0.049033,h05,h00
-0.049031999999999999,h05,h00
-0.049030999999999998,h05,h00
-0.049029999999999997,h05,h00
-0.049029000000000003,h05,h00
-0.049028000000000002,h05,h00
-0.049027000000000001,h05,h00
-0.049026,h05,h00
-0.049024999999999999,h05,h00
-0.049023999999999998,h05,h00
-0.049022999999999997,h05,h00
-0.049022000000000003,h05,h00
-0.049021000000000002,hFF,h03
-0.049020000000000001,hFF,h03
-0.049019,hFF,h03
-0.049017999999999999,hFF,h03
-0.049016999999999998,hFF,h03
-0.049015999999999997,hFF,h03
-0.049015000000000003,hFF,h03
-0.049014000000000002,hFF,h03
-0.049013000000000001,hFF,h03
-0.049012,hFF,h03
-0.049010999999999999,hFF,h03
-0.049009999999999998,hFF,h03
-0.049008999999999997,hFF,h03
-0.049008000000000003,hFF,h03
-0.049007000000000002,hFF,h03
-0.049006000000000001,hFF,h03
-0.049005,hFF,h03
-0.049003999999999999,hFF,h03
-0.049002999999999998,hFF,h03
-0.049001999999999997,hFF,h03
-0.049001000000000003,hFF,h03
-0.049000000000000002,hFF,h03
-0.048999000000000001,hFF,h03
-0.048998,hFF,h03
-0.048996999999999999,hFF,h03
-0.048995999999999998,hFF,h03
-0.048994999999999997,hFF,h03
-0.048994000000000003,hFF,h03
-0.048993000000000002,hFF,h03
-0.048992000000000001,hFF,h03
-0.048991,hFF,h03
-0.048989999999999999,hFF,h03
-0.048988999999999998,hFF,h03
-0.048987999999999997,hFF,h03
-0.048987000000000003,hFF,h03
-0.048986000000000002,hFF,h03
-0.048985000000000001,hFF,h03
-0.048984,hFF,h03
-0.048982999999999999,hFF,h03
-0.048981999999999998,hFF,h03
-0.048980999999999997,hFF,h03
-0.048980000000000003,hFF,h03
-0.048979000000000002,hFF,h03
-0.048978000000000001,hFF,h03
-0.048977,hFF,h03
-0.048975999999999999,hFF,h03
-0.048974999999999998,hFF,h03
-0.048973999999999997,hFF,h03
-0.048973000000000003,hFF,h03
-0.048972000000000002,hFF,h03
-0.048971000000000001,hFF,h03
-0.04897,X,X
-0.048968999999999999,X,X
-0.048967999999999998,X,X
-0.048966999999999997,X,X
-0.048966000000000003,X,X
-0.048965000000000002,X,X
-0.048964000000000001,X,X
-0.048963,X,X
-0.048961999999999999,X,X
-0.048960999999999998,X,X
-0.048959999999999997,X,X
-0.048959000000000003,X,X
-0.048958000000000002,X,X
-0.048957000000000001,h05,h00
-0.048956,h05,h00
-0.048954999999999999,h05,h00
-0.048953999999999998,h05,h00
-0.048953000000000003,h05,h00
-0.048952000000000002,h05,h00
-0.048951000000000001,h05,h00
-0.04895,h05,h00
-0.048948999999999999,h05,h00
-0.048947999999999998,h05,h00
-0.048946999999999997,h05,h00
-0.048946000000000003,h05,h00
-0.048945000000000002,h05,h00
-0.048944000000000001,h05,h00
-0.048943,h05,h00
-0.048941999999999999,h05,h00
-0.048940999999999998,h05,h00
-0.048939999999999997,h05,h00
-0.048939000000000003,h05,h00
-0.048938000000000002,h05,h00
-0.048937000000000001,h05,h00
-0.048936,h05,h00
-0.048934999999999999,h05,h00
-0.048933999999999998,h05,h00
-0.048932999999999997,h05,h00
-0.048932000000000003,h05,h00
-0.048931000000000002,h05,h00
-0.048930000000000001,h05,h00
-0.048929,h05,h00
-0.048927999999999999,h05,h00
-0.048926999999999998,h05,h00
-0.048925999999999997,h05,h00
-0.048925000000000003,h05,h00
-0.048924000000000002,h05,h00
-0.048923000000000001,h05,h00
-0.048922,h05,h00
-0.048920999999999999,h05,h00
-0.048919999999999998,h05,h00
-0.048918999999999997,h05,h00
-0.048918000000000003,h05,h00
-0.048917000000000002,h05,h00
-0.048916000000000001,h05,h00
-0.048915,h05,h00
-0.048913999999999999,h05,h00
-0.048912999999999998,h05,h00
-0.048911999999999997,h05,h00
-0.048911000000000003,h05,h00
-0.048910000000000002,h05,h00
-0.048909000000000001,h05,h00
-0.048908,h05,h00
-0.048906999999999999,h05,h00
-0.048905999999999998,h05,h00
-0.048904999999999997,h05,h00
-0.048904000000000003,h05,h00
-0.048903000000000002,h05,h00
-0.048902000000000001,h05,h00
-0.048901,h05,h00
-0.048899999999999999,h05,h00
-0.048898999999999998,h05,h00
-0.048897999999999997,h05,h00
-0.048897000000000003,h05,h00
-0.048896000000000002,h05,h00
-0.048895000000000001,h05,h00
-0.048894,h05,h00
-0.048892999999999999,h05,h00
-0.048891999999999998,h05,h00
-0.048890999999999997,h05,h00
-0.048890000000000003,h05,h00
-0.048889000000000002,h05,h00
-0.048888000000000001,h05,h00
-0.048887,h05,h00
-0.048885999999999999,h05,h00
-0.048884999999999998,h05,h00
-0.048883999999999997,hFF,h03
-0.048883000000000003,hFF,h03
-0.048882000000000002,hFF,h03
-0.048881000000000001,hFF,h03
-0.04888,hFF,h03
-0.048878999999999999,hFF,h03
-0.048877999999999998,hFF,h03
-0.048876999999999997,hFF,h03
-0.048876000000000003,hFF,h03
-0.048875000000000002,hFF,h03
-0.048874000000000001,hFF,h03
-0.048873,hFF,h03
-0.048871999999999999,hFF,h03
-0.048870999999999998,hFF,h03
-0.048869999999999997,hFF,h03
-0.048869000000000003,hFF,h03
-0.048868000000000002,hFF,h03
-0.048867000000000001,hFF,h03
-0.048866,hFF,h03
-0.048864999999999999,hFF,h03
-0.048863999999999998,hFF,h03
-0.048862999999999997,hFF,h03
-0.048862000000000003,hFF,h03
-0.048861000000000002,hFF,h03
-0.048860000000000001,hFF,h03
-0.048859,hFF,h03
-0.048857999999999999,hFF,h03
-0.048856999999999998,hFF,h03
-0.048855999999999997,hFF,h03
-0.048855000000000003,hFF,h03
-0.048854000000000002,hFF,h03
-0.048853000000000001,hFF,h03
-0.048852,hFF,h03
-0.048850999999999999,hFF,h03
-0.048849999999999998,hFF,h03
-0.048848999999999997,hFF,h03
-0.048848000000000003,hFF,h03
-0.048847000000000002,hFF,h03
-0.048846000000000001,hFF,h03
-0.048845,hFF,h03
-0.048843999999999999,hFF,h03
-0.048842999999999998,hFF,h03
-0.048842000000000003,hFF,h03
-0.048841000000000002,hFF,h03
-0.048840000000000001,hFF,h03
-0.048839,hFF,h03
-0.048837999999999999,hFF,h03
-0.048836999999999998,hFF,h03
-0.048835999999999997,hFF,h03
-0.048835000000000003,hFF,h03
-0.048834000000000002,hFF,h03
-0.048833000000000001,X,X
-0.048832,X,X
-0.048830999999999999,X,X
-0.048829999999999998,X,X
-0.048828999999999997,X,X
-0.048828000000000003,X,X
-0.048827000000000002,X,X
-0.048826000000000001,X,X
-0.048825,X,X
-0.048823999999999999,X,X
-0.048822999999999998,X,X
-0.048821999999999997,X,X
-0.048821000000000003,X,X
-0.048820000000000002,X,X
-0.048819000000000001,h05,h00
-0.048818,h05,h00
-0.048816999999999999,h05,h00
-0.048815999999999998,h05,h00
-0.048814999999999997,h05,h00
-0.048814000000000003,h05,h00
-0.048813000000000002,h05,h00
-0.048812000000000001,h05,h00
-0.048811,h05,h00
-0.048809999999999999,h05,h00
-0.048808999999999998,h05,h00
-0.048807999999999997,h05,h00
-0.048807000000000003,h05,h00
-0.048806000000000002,h05,h00
-0.048805000000000001,h05,h00
-0.048804,h05,h00
-0.048802999999999999,h05,h00
-0.048801999999999998,h05,h00
-0.048800999999999997,h05,h00
-0.048800000000000003,h05,h00
-0.048799000000000002,h05,h00
-0.048798000000000001,h05,h00
-0.048797,h05,h00
-0.048795999999999999,h05,h00
-0.048794999999999998,h05,h00
-0.048793999999999997,h05,h00
-0.048793000000000003,h05,h00
-0.048792000000000002,h05,h00
-0.048791000000000001,h05,h00
-0.04879,h05,h00
-0.048788999999999999,h05,h00
-0.048787999999999998,h05,h00
-0.048786999999999997,h05,h00
-0.048786000000000003,h05,h00
-0.048785000000000002,h05,h00
-0.048784000000000001,h05,h00
-0.048783,h05,h00
-0.048781999999999999,h05,h00
-0.048780999999999998,h05,h00
-0.048779999999999997,h05,h00
-0.048779000000000003,h05,h00
-0.048778000000000002,h05,h00
-0.048777000000000001,h05,h00
-0.048776,h05,h00
-0.048774999999999999,h05,h00
-0.048773999999999998,h05,h00
-0.048772999999999997,h05,h00
-0.048772000000000003,h05,h00
-0.048771000000000002,h05,h00
-0.048770000000000001,h05,h00
-0.048769,h05,h00
-0.048767999999999999,h05,h00
-0.048766999999999998,h05,h00
-0.048765999999999997,h05,h00
-0.048765000000000003,h05,h00
-0.048764000000000002,h05,h00
-0.048763000000000001,h05,h00
-0.048762,h05,h00
-0.048760999999999999,h05,h00
-0.048759999999999998,h05,h00
-0.048758999999999997,h05,h00
-0.048758000000000003,h05,h00
-0.048757000000000002,h05,h00
-0.048756000000000001,h05,h00
-0.048755,h05,h00
-0.048753999999999999,h05,h00
-0.048752999999999998,h05,h00
-0.048751999999999997,h05,h00
-0.048751000000000003,h05,h00
-0.048750000000000002,h05,h00
-0.048749000000000001,h05,h00
-0.048748,h05,h00
-0.048746999999999999,h05,h00
-0.048745999999999998,hFF,h03
-0.048744999999999997,hFF,h03
-0.048744000000000003,hFF,h03
-0.048743000000000002,hFF,h03
-0.048742000000000001,hFF,h03
-0.048741,hFF,h03
-0.048739999999999999,hFF,h03
-0.048738999999999998,hFF,h03
-0.048737999999999997,hFF,h03
-0.048737000000000003,hFF,h03
-0.048736000000000002,hFF,h03
-0.048735000000000001,hFF,h03
-0.048734,hFF,h03
-0.048732999999999999,hFF,h03
-0.048731999999999998,hFF,h03
-0.048730999999999997,hFF,h03
-0.048730000000000002,hFF,h03
-0.048729000000000001,hFF,h03
-0.048728,hFF,h03
-0.048726999999999999,hFF,h03
-0.048725999999999998,hFF,h03
-0.048724999999999997,hFF,h03
-0.048724000000000003,hFF,h03
-0.048723000000000002,hFF,h03
-0.048722000000000001,hFF,h03
-0.048721,hFF,h03
-0.048719999999999999,hFF,h03
-0.048718999999999998,hFF,h03
-0.048717999999999997,hFF,h03
-0.048717000000000003,hFF,h03
-0.048716000000000002,hFF,h03
-0.048715000000000001,hFF,h03
-0.048714,hFF,h03
-0.048712999999999999,hFF,h03
-0.048711999999999998,hFF,h03
-0.048710999999999997,hFF,h03
-0.048710000000000003,hFF,h03
-0.048709000000000002,hFF,h03
-0.048708000000000001,hFF,h03
-0.048707,hFF,h03
-0.048705999999999999,hFF,h03
-0.048704999999999998,hFF,h03
-0.048703999999999997,hFF,h03
-0.048703000000000003,hFF,h03
-0.048702000000000002,hFF,h03
-0.048701000000000001,hFF,h03
-0.0487,hFF,h03
-0.048698999999999999,hFF,h03
-0.048697999999999998,hFF,h03
-0.048696999999999997,hFF,h03
-0.048696000000000003,hFF,h03
-0.048695000000000002,X,X
-0.048694000000000001,X,X
-0.048693,X,X
-0.048691999999999999,X,X
-0.048690999999999998,X,X
-0.048689999999999997,X,X
-0.048689000000000003,X,X
-0.048688000000000002,X,X
-0.048687000000000001,X,X
-0.048686,X,X
-0.048684999999999999,X,X
-0.048683999999999998,X,X
-0.048682999999999997,X,X
-0.048682000000000003,X,X
-0.048681000000000002,h05,h00
-0.048680000000000001,h05,h00
-0.048679,h05,h00
-0.048677999999999999,h05,h00
-0.048676999999999998,h05,h00
-0.048675999999999997,h05,h00
-0.048675000000000003,h05,h00
-0.048674000000000002,h05,h00
-0.048673000000000001,h05,h00
-0.048672,h05,h00
-0.048670999999999999,h05,h00
-0.048669999999999998,h05,h00
-0.048668999999999997,h05,h00
-0.048668000000000003,h05,h00
-0.048667000000000002,h05,h00
-0.048666000000000001,h05,h00
-0.048665,h05,h00
-0.048663999999999999,h05,h00
-0.048662999999999998,h05,h00
-0.048661999999999997,h05,h00
-0.048661000000000003,h05,h00
-0.048660000000000002,h05,h00
-0.048659000000000001,h05,h00
-0.048658,h05,h00
-0.048656999999999999,h05,h00
-0.048655999999999998,h05,h00
-0.048654999999999997,h05,h00
-0.048654000000000003,h05,h00
-0.048653000000000002,h05,h00
-0.048652000000000001,h05,h00
-0.048651,h05,h00
-0.048649999999999999,h05,h00
-0.048648999999999998,h05,h00
-0.048647999999999997,h05,h00
-0.048647000000000003,h05,h00
-0.048646000000000002,h05,h00
-0.048645000000000001,h05,h00
-0.048644,h05,h00
-0.048642999999999999,h05,h00
-0.048641999999999998,h05,h00
-0.048640999999999997,h05,h00
-0.048640000000000003,h05,h00
-0.048639000000000002,h05,h00
-0.048638000000000001,h05,h00
-0.048637,h05,h00
-0.048635999999999999,h05,h00
-0.048634999999999998,h05,h00
-0.048633999999999997,h05,h00
-0.048633000000000003,h05,h00
-0.048632000000000002,h05,h00
-0.048631000000000001,h05,h00
-0.04863,h05,h00
-0.048628999999999999,h05,h00
-0.048627999999999998,h05,h00
-0.048626999999999997,h05,h00
-0.048626000000000003,h05,h00
-0.048625000000000002,h05,h00
-0.048624000000000001,h05,h00
-0.048623,h05,h00
-0.048621999999999999,h05,h00
-0.048620999999999998,h05,h00
-0.048619999999999997,h05,h00
-0.048619000000000002,h05,h00
-0.048618000000000001,h05,h00
-0.048617,h05,h00
-0.048615999999999999,h05,h00
-0.048614999999999998,h05,h00
-0.048613999999999997,h05,h00
-0.048613000000000003,h05,h00
-0.048612000000000002,h05,h00
-0.048611000000000001,h05,h00
-0.04861,h05,h00
-0.048608999999999999,h05,h00
-0.048607999999999998,hFF,h03
-0.048606999999999997,hFF,h03
-0.048606000000000003,hFF,h03
-0.048605000000000002,hFF,h03
-0.048604000000000001,hFF,h03
-0.048603,hFF,h03
-0.048601999999999999,hFF,h03
-0.048600999999999998,hFF,h03
-0.048599999999999997,hFF,h03
-0.048599000000000003,hFF,h03
-0.048598000000000002,hFF,h03
-0.048597000000000001,hFF,h03
-0.048596,hFF,h03
-0.048594999999999999,hFF,h03
-0.048593999999999998,hFF,h03
-0.048592999999999997,hFF,h03
-0.048592000000000003,hFF,h03
-0.048591000000000002,hFF,h03
-0.048590000000000001,hFF,h03
-0.048589,hFF,h03
-0.048587999999999999,hFF,h03
-0.048586999999999998,hFF,h03
-0.048585999999999997,hFF,h03
-0.048585000000000003,hFF,h03
-0.048584000000000002,hFF,h03
-0.048583000000000001,hFF,h03
-0.048582,hFF,h03
-0.048580999999999999,hFF,h03
-0.048579999999999998,hFF,h03
-0.048578999999999997,hFF,h03
-0.048578000000000003,hFF,h03
-0.048577000000000002,hFF,h03
-0.048576000000000001,hFF,h03
-0.048575,hFF,h03
-0.048573999999999999,hFF,h03
-0.048572999999999998,hFF,h03
-0.048571999999999997,hFF,h03
-0.048571000000000003,hFF,h03
-0.048570000000000002,hFF,h03
-0.048569000000000001,hFF,h03
-0.048568,hFF,h03
-0.048566999999999999,hFF,h03
-0.048565999999999998,hFF,h03
-0.048564999999999997,hFF,h03
-0.048564000000000003,hFF,h03
-0.048563000000000002,hFF,h03
-0.048562000000000001,hFF,h03
-0.048561,hFF,h03
-0.048559999999999999,hFF,h03
-0.048558999999999998,hFF,h03
-0.048557999999999997,hFF,h03
-0.048557000000000003,X,X
-0.048556000000000002,X,X
-0.048555000000000001,X,X
-0.048554,X,X
-0.048552999999999999,X,X
-0.048551999999999998,X,X
-0.048550999999999997,X,X
-0.048550000000000003,X,X
-0.048549000000000002,X,X
-0.048548000000000001,X,X
-0.048547,X,X
-0.048545999999999999,X,X
-0.048544999999999998,X,X
-0.048543999999999997,h05,h00
-0.048543000000000003,h05,h00
-0.048542000000000002,h05,h00
-0.048541000000000001,h05,h00
-0.04854,h05,h00
-0.048538999999999999,h05,h00
-0.048537999999999998,h05,h00
-0.048536999999999997,h05,h00
-0.048536000000000003,h05,h00
-0.048535000000000002,h05,h00
-0.048534000000000001,h05,h00
-0.048533,h05,h00
-0.048531999999999999,h05,h00
-0.048530999999999998,h05,h00
-0.048529999999999997,h05,h00
-0.048529000000000003,h05,h00
-0.048528000000000002,h05,h00
-0.048527000000000001,h05,h00
-0.048526,h05,h00
-0.048524999999999999,h05,h00
-0.048523999999999998,h05,h00
-0.048522999999999997,h05,h00
-0.048522000000000003,h05,h00
-0.048521000000000002,h05,h00
-0.048520000000000001,h05,h00
-0.048519,h05,h00
-0.048517999999999999,h05,h00
-0.048516999999999998,h05,h00
-0.048515999999999997,h05,h00
-0.048515000000000003,h05,h00
-0.048514000000000002,h05,h00
-0.048513000000000001,h05,h00
-0.048512,h05,h00
-0.048510999999999999,h05,h00
-0.048509999999999998,h05,h00
-0.048508999999999997,h05,h00
-0.048508000000000003,h05,h00
-0.048507000000000002,h05,h00
-0.048506000000000001,h05,h00
-0.048505,h05,h00
-0.048503999999999999,h05,h00
-0.048502999999999998,h05,h00
-0.048502000000000003,h05,h00
-0.048501000000000002,h05,h00
-0.048500000000000001,h05,h00
-0.048499,h05,h00
-0.048497999999999999,h05,h00
-0.048496999999999998,h05,h00
-0.048495999999999997,h05,h00
-0.048495000000000003,h05,h00
-0.048494000000000002,h05,h00
-0.048493000000000001,h05,h00
-0.048492,h05,h00
-0.048490999999999999,h05,h00
-0.048489999999999998,h05,h00
-0.048488999999999997,h05,h00
-0.048488000000000003,h05,h00
-0.048487000000000002,h05,h00
-0.048486000000000001,h05,h00
-0.048485,h05,h00
-0.048483999999999999,h05,h00
-0.048482999999999998,h05,h00
-0.048481999999999997,h05,h00
-0.048481000000000003,h05,h00
-0.048480000000000002,h05,h00
-0.048479000000000001,h05,h00
-0.048478,h05,h00
-0.048476999999999999,h05,h00
-0.048475999999999998,h05,h00
-0.048474999999999997,h05,h00
-0.048474000000000003,h05,h00
-0.048473000000000002,h05,h00
-0.048472000000000001,h05,h00
-0.048471,h05,h00
-0.048469999999999999,hFF,h03
-0.048468999999999998,hFF,h03
-0.048467999999999997,hFF,h03
-0.048467000000000003,hFF,h03
-0.048466000000000002,hFF,h03
-0.048465000000000001,hFF,h03
-0.048464,hFF,h03
-0.048462999999999999,hFF,h03
-0.048461999999999998,hFF,h03
-0.048460999999999997,hFF,h03
-0.048460000000000003,hFF,h03
-0.048459000000000002,hFF,h03
-0.048458000000000001,hFF,h03
-0.048457,hFF,h03
-0.048455999999999999,hFF,h03
-0.048454999999999998,hFF,h03
-0.048453999999999997,hFF,h03
-0.048453000000000003,hFF,h03
-0.048452000000000002,hFF,h03
-0.048451000000000001,hFF,h03
-0.04845,hFF,h03
-0.048448999999999999,hFF,h03
-0.048447999999999998,hFF,h03
-0.048446999999999997,hFF,h03
-0.048446000000000003,hFF,h03
-0.048445000000000002,hFF,h03
-0.048444000000000001,hFF,h03
-0.048443,hFF,h03
-0.048441999999999999,hFF,h03
-0.048440999999999998,hFF,h03
-0.048439999999999997,hFF,h03
-0.048439000000000003,hFF,h03
-0.048438000000000002,hFF,h03
-0.048437000000000001,hFF,h03
-0.048436,hFF,h03
-0.048434999999999999,hFF,h03
-0.048433999999999998,hFF,h03
-0.048432999999999997,hFF,h03
-0.048432000000000003,hFF,h03
-0.048431000000000002,hFF,h03
-0.048430000000000001,hFF,h03
-0.048429,hFF,h03
-0.048427999999999999,hFF,h03
-0.048426999999999998,hFF,h03
-0.048425999999999997,hFF,h03
-0.048425000000000003,hFF,h03
-0.048424000000000002,hFF,h03
-0.048423000000000001,hFF,h03
-0.048422,hFF,h03
-0.048420999999999999,hFF,h03
-0.048419999999999998,X,X
-0.048418999999999997,X,X
-0.048418000000000003,X,X
-0.048417000000000002,X,X
-0.048416000000000001,X,X
-0.048415,X,X
-0.048413999999999999,X,X
-0.048412999999999998,X,X
-0.048411999999999997,X,X
-0.048411000000000003,X,X
-0.048410000000000002,X,X
-0.048409000000000001,X,X
-0.048408,X,X
-0.048406999999999999,X,X
-0.048405999999999998,h05,h00
-0.048404999999999997,h05,h00
-0.048404000000000003,h05,h00
-0.048403000000000002,h05,h00
-0.048402000000000001,h05,h00
-0.048401,h05,h00
-0.048399999999999999,h05,h00
-0.048398999999999998,h05,h00
-0.048397999999999997,h05,h00
-0.048397000000000003,h05,h00
-0.048396000000000002,h05,h00
-0.048395000000000001,h05,h00
-0.048394,h05,h00
-0.048392999999999999,h05,h00
-0.048391999999999998,h05,h00
-0.048391000000000003,h05,h00
-0.048390000000000002,h05,h00
-0.048389000000000001,h05,h00
-0.048388,h05,h00
-0.048386999999999999,h05,h00
-0.048385999999999998,h05,h00
-0.048384999999999997,h05,h00
